customer_id,monthly_spend,sessions_last_30d,avg_session_minutes,support_tickets,account_age_days,region,device_type,plan_tier,signup_channel,is_premium,churned
101715,107.51,10,12.43,1,1220,west,ios,basic,organic,0,0
101716,47.99,14,8.34,0,163,northeast,ios,pro,organic,1,0
101717,39.32,6,20.25,1,1300,,android,basic,paid,0,0
101718,115.19,9,19.19,3,290,northeast,android,basic,paid,0,0
101719,97.09,15,4.06,0,566,west,android,basic,organic,0,0
101720,121.21,8,20.7,2,882,south,android,basic,organic,0,0
101721,68.83,15,12.96,1,652,midwest,android,basic,organic,0,0
101722,59.38,12,14.95,0,1265,south,android,basic,organic,0,0
101723,136.99,10,19.69,2,306,northeast,android,basic,paid,0,0
101724,33.17,8,22.26,2,1582,northeast,ios,basic,sales,0,0
101725,133.05,16,19.01,0,1080,midwest,android,pro,organic,1,0
101726,135.54,16,15.21,3,570,northeast,web,pro,paid,1,0
101727,118.96,12,7.12,3,1723,midwest,android,basic,paid,0,0
101728,63.24,14,3.87,0,876,west,web,pro,organic,1,0
101729,58.61,14,18.39,1,767,south,ios,business,paid,1,0
101730,80.44,12,20.71,0,67,west,android,basic,sales,0,0
101731,41.38,13,9.93,1,1793,west,android,basic,organic,0,0
101732,53.38,9,12.65,3,1528,south,android,basic,paid,0,0
101733,111.21,14,11.21,3,342,south,android,basic,organic,0,0
101734,111.38,11,11.08,0,1707,south,ios,pro,,1,0
101735,50.22,10,19.37,1,1439,west,android,pro,sales,1,0
101736,112.34,14,15.09,1,775,south,android,basic,paid,0,0
101737,104.35,16,12.85,0,1672,west,android,basic,organic,0,0
101738,142.36,16,27.29,2,1019,midwest,ios,pro,organic,1,0
101739,108.49,14,6.83,3,1247,west,ios,basic,paid,0,0
101740,126.11,10,16.74,1,354,south,web,basic,paid,0,0
101741,105.17,7,8.76,1,223,west,ios,basic,paid,0,0
101742,123.28,11,13.21,2,964,midwest,android,business,organic,1,0
101743,41.66,7,14.74,2,607,northeast,ios,pro,sales,1,0
101744,83.62,16,18.22,0,1767,northeast,android,pro,organic,1,0
101745,86.6,8,12.69,1,181,south,android,pro,organic,1,0
101746,79.23,9,,2,1380,south,web,basic,sales,0,0
101747,103.98,10,12.6,0,1095,northeast,android,basic,partner,0,0
101748,110.84,14,8.6,2,1585,,ios,pro,sales,1,0
101749,102.12,10,17.16,0,1796,midwest,ios,business,organic,1,0
101750,81.63,8,15.41,3,1570,south,ios,basic,paid,0,0
101751,61.51,8,16.18,3,693,northeast,android,basic,paid,0,0
101752,127.5,12,13.65,2,1261,south,web,business,organic,1,0
101753,100.59,18,13.04,0,318,midwest,ios,basic,paid,0,0
101754,51.33,10,19.88,1,890,northeast,android,basic,paid,0,0
101755,81.03,7,19.11,2,505,south,android,basic,organic,0,0
101756,25.24,11,21.07,0,472,west,android,basic,partner,0,0
101757,89.27,17,15.86,0,1040,northeast,android,pro,paid,1,0
101758,80.86,13,20.76,2,254,south,android,pro,partner,1,0
101759,67.32,11,11.92,1,1037,northeast,ios,basic,organic,0,0
101760,145.05,13,13.0,0,739,northeast,android,basic,sales,0,0
101761,46.38,16,19.98,2,436,midwest,android,basic,paid,0,0
101762,113.43,17,18.22,2,1024,south,android,basic,sales,0,0
101763,166.72,8,12.55,1,1358,west,ios,basic,organic,0,0
101764,126.78,14,8.77,1,1109,northeast,android,basic,organic,0,0
101765,86.86,7,12.98,1,185,northeast,web,business,paid,1,0
101766,47.17,19,10.58,2,1024,northeast,android,business,sales,1,0
101767,38.97,10,22.62,1,1132,south,ios,basic,paid,0,0
101768,73.18,16,17.8,1,1239,south,web,pro,organic,1,0
101769,63.27,12,10.17,2,783,west,ios,business,paid,1,0
101770,62.1,11,8.78,1,197,west,android,basic,organic,0,0
101771,76.25,11,10.11,1,255,midwest,ios,business,,1,0
101772,84.32,12,11.21,2,617,northeast,web,basic,paid,0,0
101773,105.47,10,13.17,2,1152,south,ios,pro,organic,1,0
101774,43.44,7,19.57,0,1338,south,android,basic,organic,0,0
101775,63.44,6,9.17,0,1221,midwest,web,basic,paid,0,0
101776,82.25,8,25.45,2,582,south,android,pro,paid,1,0
101777,80.96,15,9.28,0,808,west,ios,pro,,1,0
101778,154.11,13,6.95,2,112,northeast,ios,basic,organic,0,0
101779,96.36,10,22.44,0,1442,northeast,ios,pro,paid,1,0
101780,29.91,12,20.61,0,655,west,ios,business,partner,1,0
101781,103.05,11,13.09,0,931,northeast,android,business,organic,1,0
101782,107.64,9,15.91,1,825,midwest,android,pro,sales,1,0
101783,83.5,6,16.03,0,535,midwest,web,basic,organic,0,0
101784,44.32,15,14.68,1,327,south,android,basic,paid,0,0
101785,151.29,13,7.52,1,1717,south,web,basic,paid,0,0
101786,49.48,10,1.59,0,241,midwest,android,pro,organic,1,0
101787,111.79,10,9.78,0,1700,midwest,android,pro,organic,1,0
101788,95.2,14,23.08,3,230,west,android,business,organic,1,0
101789,109.63,7,23.28,3,199,midwest,android,basic,organic,0,0
101790,149.45,9,12.69,4,1628,west,ios,business,paid,1,0
101791,108.22,15,9.21,1,1704,west,web,business,paid,1,0
101792,67.89,6,15.39,0,1614,northeast,android,pro,organic,1,0
101793,127.82,11,16.19,1,1402,west,ios,business,organic,1,0
101794,65.28,17,17.0,1,901,midwest,android,basic,organic,0,0
101795,93.89,8,1.36,0,218,midwest,ios,basic,partner,0,0
101796,41.45,10,29.79,0,1077,midwest,android,basic,organic,0,0
101797,50.8,18,19.66,1,949,south,android,basic,organic,0,0
101798,89.85,12,13.01,1,1332,west,web,basic,paid,0,0
101799,101.25,18,10.41,3,91,midwest,android,pro,sales,1,0
101800,26.71,11,18.94,0,166,northeast,android,basic,paid,0,0
101801,105.9,14,16.48,2,1072,south,android,basic,organic,0,0
101802,58.5,9,14.46,2,1543,midwest,web,basic,organic,0,0
101803,134.07,13,16.29,1,1681,midwest,web,pro,paid,1,0
101804,75.33,11,13.44,0,1036,northeast,android,business,,1,0
101805,47.55,9,16.01,3,681,south,android,basic,partner,0,0
101806,90.73,18,17.63,2,865,northeast,android,pro,sales,1,0
101807,55.02,10,15.72,0,930,midwest,web,business,organic,1,0
101808,133.68,12,15.45,2,1125,,web,pro,sales,1,0
101809,88.02,10,20.96,1,432,midwest,android,pro,organic,1,0
101810,82.54,8,6.01,2,718,west,android,pro,organic,1,0
101811,109.3,11,10.01,2,987,south,ios,business,sales,1,0
101812,51.82,11,14.13,1,1535,south,ios,basic,organic,0,0
101813,41.59,11,10.35,0,1450,midwest,ios,pro,organic,1,0
101814,102.7,12,12.02,0,1364,midwest,ios,basic,organic,0,0
101815,48.41,11,20.44,1,411,south,android,basic,organic,0,0
101816,48.4,9,13.26,0,749,midwest,android,pro,paid,1,0
101817,118.12,12,4.85,0,1009,west,android,pro,paid,1,0
101818,106.9,14,11.88,1,1742,midwest,android,business,organic,1,0
101819,42.86,14,14.29,1,657,midwest,ios,business,organic,1,0
101820,65.71,11,14.2,1,1655,northeast,android,pro,paid,1,0
101821,55.47,8,16.78,1,1353,midwest,ios,basic,organic,0,0
101822,151.95,13,16.37,1,1151,west,ios,business,partner,1,0
101823,120.62,14,13.31,0,1272,south,web,basic,organic,0,0
101824,72.85,10,8.03,0,1433,midwest,ios,basic,,0,0
101825,108.74,6,11.79,0,1266,south,ios,basic,organic,0,0
101826,39.18,7,10.89,3,1220,west,android,pro,partner,1,0
101827,63.78,17,,1,698,northeast,android,pro,sales,1,0
101828,91.78,9,17.46,1,787,south,android,pro,organic,1,0
101829,104.28,11,16.02,2,1090,south,android,basic,organic,0,0
101830,84.49,9,18.12,2,1523,west,android,pro,sales,1,0
101831,96.93,15,12.08,0,1182,northeast,android,pro,paid,1,0
101832,90.82,12,21.54,2,1778,south,web,business,sales,1,0
101833,82.11,12,17.36,1,1235,west,ios,basic,organic,0,0
101834,77.34,9,14.56,1,751,midwest,android,pro,sales,1,0
101835,72.65,14,17.02,0,1048,midwest,ios,pro,organic,1,0
101836,96.35,10,10.62,0,1133,midwest,ios,basic,paid,0,0
101837,102.79,11,3.46,2,1564,west,web,basic,paid,0,0
101838,95.14,11,10.97,0,482,northeast,android,basic,organic,0,0
101839,45.57,14,17.74,2,470,northeast,ios,basic,sales,0,0
101840,52.04,12,14.4,1,387,midwest,android,basic,partner,0,0
101841,102.36,9,13.32,1,128,northeast,ios,pro,organic,1,0
101842,140.98,11,9.76,2,1224,south,android,pro,sales,1,0
101843,93.49,8,4.22,3,1733,west,android,pro,,1,0
101844,73.18,13,,2,1116,northeast,web,basic,sales,0,0
101845,96.08,7,12.96,0,137,south,ios,basic,,0,0
101846,47.07,9,11.85,0,675,south,ios,pro,sales,1,0
101847,135.12,11,10.64,1,1628,midwest,web,pro,partner,1,0
101848,94.72,14,20.27,0,121,midwest,web,pro,sales,1,0
101849,63.9,9,18.41,1,1113,northeast,ios,pro,partner,1,0
101850,82.0,12,9.16,1,809,midwest,android,business,sales,1,0
101851,69.03,14,19.82,0,1656,midwest,web,business,partner,1,0
101852,135.22,17,,1,938,midwest,android,pro,organic,1,0
101853,80.72,14,10.95,2,1029,west,android,basic,sales,0,0
101854,93.59,7,12.53,0,1308,west,android,basic,sales,0,0
101855,108.65,11,10.08,1,1483,northeast,web,pro,organic,1,0
101856,61.33,10,7.4,0,942,west,android,basic,organic,0,0
101857,94.97,15,17.88,3,1306,northeast,ios,basic,sales,0,0
101858,97.88,18,12.9,0,1455,south,android,basic,organic,0,0
101859,32.05,11,17.09,1,959,west,android,business,organic,1,0
101860,97.1,12,15.44,0,1297,midwest,android,basic,organic,0,0
101861,86.35,9,16.74,0,673,midwest,ios,pro,partner,1,0
101862,92.68,14,3.77,0,658,northeast,android,business,paid,1,0
101863,89.28,15,9.67,1,35,south,android,pro,paid,1,0
101864,97.33,15,16.85,1,1214,west,web,basic,paid,0,0
101865,136.14,13,7.63,1,474,northeast,android,pro,paid,1,0
101866,45.54,10,15.87,3,1470,northeast,android,pro,organic,1,0
101867,75.68,13,7.05,2,1714,midwest,android,basic,organic,0,0
101868,112.0,16,14.08,1,1580,south,ios,pro,organic,1,0
101869,105.31,12,22.05,1,517,south,android,basic,organic,0,0
101870,104.54,13,17.87,2,1183,northeast,ios,pro,paid,1,0
101871,187.13,14,4.75,2,1360,midwest,android,business,paid,1,0
101872,110.11,9,18.24,1,925,midwest,android,basic,sales,0,0
101873,128.71,9,23.11,1,930,west,ios,business,paid,1,0
101874,76.95,16,27.99,3,805,midwest,android,basic,partner,0,0
101875,52.26,10,16.38,2,576,midwest,web,business,organic,1,0
101876,76.68,8,7.18,0,1044,south,ios,pro,organic,1,0
101877,113.63,12,16.17,1,1784,west,web,basic,paid,0,0
101878,102.65,9,21.98,2,417,midwest,ios,business,partner,1,0
101879,102.52,11,13.06,2,113,south,ios,business,organic,1,0
101880,481.68,13,19.22,3,129,midwest,android,basic,organic,0,0
101881,74.54,10,9.8,0,1060,west,ios,pro,paid,1,0
101882,81.53,13,15.86,1,507,south,web,basic,paid,0,0
101883,114.08,12,1.55,0,846,northeast,android,basic,sales,0,0
101884,118.27,18,9.25,0,1712,midwest,android,basic,paid,0,0
101885,51.78,10,13.97,2,165,northeast,android,basic,organic,0,0
101886,115.44,10,12.18,0,339,northeast,android,basic,paid,0,0
101887,64.57,13,7.5,2,408,south,android,basic,partner,0,0
101888,104.88,18,11.5,1,838,,android,business,partner,1,0
101889,81.09,14,15.65,1,1258,midwest,web,basic,paid,0,0
101890,144.37,13,13.57,1,354,midwest,android,pro,,1,0
101891,72.95,8,14.3,1,221,northeast,android,basic,organic,0,0
101892,94.43,10,17.66,2,181,west,android,basic,paid,0,0
101893,109.84,9,12.28,2,1447,west,android,pro,sales,1,0
101894,56.54,15,20.8,0,82,midwest,ios,basic,organic,0,0
101895,85.38,15,9.05,1,1136,midwest,android,basic,partner,0,0
101896,78.4,14,23.64,2,1053,midwest,android,business,sales,1,0
101897,69.5,9,19.57,2,208,midwest,ios,basic,sales,0,0
101898,72.17,9,12.22,2,1007,northeast,web,basic,,0,0
101899,128.03,8,12.55,4,537,west,android,pro,organic,1,0
101900,66.45,12,15.03,1,941,northeast,ios,basic,organic,0,0
101901,108.39,13,16.99,0,272,midwest,web,pro,paid,1,0
101902,99.33,17,19.47,1,1212,west,web,basic,organic,0,0
101903,37.71,13,7.3,6,1441,northeast,web,basic,sales,0,0
101904,106.69,11,16.19,2,35,midwest,ios,basic,sales,0,0
101905,37.11,13,3.42,0,973,west,android,basic,organic,0,0
101906,110.61,13,13.11,0,1176,northeast,android,pro,organic,1,0
101907,69.74,17,21.27,1,35,midwest,android,business,organic,1,0
101908,88.3,9,6.91,2,1311,,android,pro,paid,1,0
101909,41.41,10,6.0,4,990,northeast,android,basic,,0,0
101910,92.41,9,15.1,1,572,west,android,business,organic,1,0
101911,121.37,9,20.94,0,884,south,web,pro,organic,1,0
101912,58.95,13,15.63,1,1237,,android,basic,,0,0
101913,66.14,16,4.48,1,1168,midwest,web,basic,organic,0,0
101914,104.37,12,5.58,1,1404,west,web,basic,sales,0,0
101915,105.27,13,14.49,0,91,south,ios,basic,organic,0,0
101916,5.0,8,8.1,1,1423,west,web,basic,partner,0,0
101917,160.55,10,14.68,1,92,northeast,ios,basic,organic,0,0
101918,107.03,18,14.98,0,1180,south,ios,business,paid,1,0
101919,113.09,13,11.55,0,648,south,web,basic,organic,0,0
101920,82.83,9,23.07,3,142,west,android,basic,organic,0,0
101921,21.21,10,,1,1248,south,android,business,paid,1,0
101922,112.29,11,20.06,0,1008,south,web,basic,organic,0,0
101923,67.65,12,18.6,1,1209,midwest,android,basic,organic,0,0
101924,107.58,10,13.25,1,695,northeast,ios,basic,organic,0,0
101925,80.12,8,13.03,1,522,west,ios,pro,,1,0
101926,96.57,11,12.51,1,1135,northeast,android,basic,sales,0,0
101927,60.1,18,17.41,2,412,northeast,ios,pro,sales,1,0
101928,119.12,15,10.75,0,1467,midwest,ios,pro,organic,1,0
101929,45.22,19,22.63,0,1239,west,web,pro,organic,1,0
101930,168.84,11,10.27,0,1799,west,ios,business,organic,1,0
101931,168.57,10,,0,77,west,android,pro,organic,1,0
101932,146.78,14,12.85,0,1066,northeast,ios,pro,organic,1,0
101933,133.92,13,11.75,4,1015,midwest,android,basic,sales,0,0
101934,84.96,16,24.86,4,1547,south,android,basic,partner,0,0
101935,130.0,8,11.8,1,780,northeast,android,basic,partner,0,0
101936,84.54,12,12.48,0,1687,northeast,ios,basic,sales,0,0
101937,32.07,8,10.68,1,453,midwest,ios,basic,sales,0,0
101938,142.12,13,14.21,0,1541,northeast,ios,pro,organic,1,0
101939,128.64,5,13.49,0,950,midwest,ios,basic,sales,0,0
101940,86.87,13,8.4,0,1700,west,android,pro,organic,1,0
101941,43.89,11,11.88,2,414,midwest,ios,basic,partner,0,0
101942,66.9,12,17.05,1,490,south,ios,business,sales,1,0
101943,22.44,11,19.13,2,1028,midwest,ios,basic,sales,0,0
101944,122.02,10,14.12,1,1006,midwest,web,pro,paid,1,0
101945,30.28,9,14.29,3,293,west,android,pro,organic,1,0
101946,98.33,17,12.2,3,1182,northeast,android,basic,organic,0,0
101947,57.63,5,11.49,1,748,south,android,pro,paid,1,0
101948,36.64,9,9.4,0,297,south,android,business,organic,1,0
101949,96.58,13,6.22,1,933,south,ios,pro,organic,1,0
101950,75.98,10,10.49,0,1265,west,android,business,organic,1,0
101951,118.17,17,18.52,4,86,midwest,android,basic,organic,0,0
101952,42.37,17,11.88,1,1659,midwest,android,business,sales,1,0
101953,60.74,14,12.27,0,1110,west,ios,business,paid,1,0
101954,5.0,12,12.17,1,490,northeast,web,pro,partner,1,0
101955,9.36,5,20.22,1,1358,midwest,android,pro,sales,1,0
101956,152.73,10,9.36,0,1523,south,ios,pro,paid,1,0
101957,163.01,11,15.39,0,1722,northeast,web,basic,paid,0,0
101958,91.34,7,13.66,1,1429,northeast,ios,pro,organic,1,0
101959,58.34,14,14.34,1,389,west,ios,basic,sales,0,0
101960,77.26,11,15.22,1,319,northeast,ios,pro,organic,1,0
101961,119.45,7,14.29,1,399,south,web,basic,organic,0,0
101962,69.48,14,17.97,0,1579,west,ios,pro,paid,1,0
101963,96.55,16,13.85,1,569,south,android,basic,paid,0,0
101964,87.54,8,22.72,1,614,midwest,android,basic,paid,0,0
101965,67.52,8,14.22,0,1606,northeast,android,basic,sales,0,0
101966,69.06,12,5.48,0,391,south,android,basic,organic,0,0
101967,98.56,14,17.19,2,750,south,ios,pro,organic,1,0
101968,52.83,17,15.96,1,554,northeast,android,basic,organic,0,0
101969,104.26,13,14.16,3,564,south,android,basic,organic,0,0
101970,71.02,7,12.7,2,1084,,android,basic,,0,0
101971,92.59,11,3.43,0,1341,west,ios,basic,partner,0,0
101972,137.82,15,4.27,3,499,northeast,android,basic,organic,0,0
101973,81.95,9,22.24,2,97,south,android,basic,organic,0,0
101974,121.11,8,11.07,1,1161,northeast,android,pro,organic,1,0
101975,23.49,8,18.83,1,1001,west,android,pro,paid,1,0
101976,71.07,6,5.98,1,1196,west,ios,business,organic,1,0
101977,89.0,11,8.77,2,826,northeast,ios,basic,organic,0,0
101978,157.24,11,17.39,0,1404,south,ios,basic,organic,0,0
101979,17.44,11,13.49,1,1135,west,android,basic,organic,0,0
101980,84.54,10,,1,1370,midwest,ios,pro,organic,1,0
101981,140.44,7,13.93,1,1324,northeast,ios,basic,paid,0,0
101982,59.74,7,12.96,1,909,south,ios,basic,organic,0,0
101983,80.34,12,,0,605,west,ios,pro,organic,1,0
101984,99.94,7,8.03,1,1060,west,android,basic,,0,0
101985,94.64,8,21.01,2,1156,midwest,android,basic,organic,0,0
101986,144.37,11,21.84,0,1041,west,android,pro,paid,1,0
101987,104.15,14,8.81,1,958,midwest,android,pro,partner,1,0
101988,135.8,8,8.48,0,637,midwest,android,basic,sales,0,0
101989,75.04,11,,1,267,northeast,android,basic,sales,0,0
101990,61.34,7,15.7,0,786,west,web,basic,organic,0,0
101991,79.87,10,13.09,1,1590,northeast,web,basic,organic,0,0
101992,46.27,12,16.5,0,1298,,web,basic,organic,0,0
101993,105.41,12,13.75,2,1365,midwest,web,basic,paid,0,0
101994,74.11,7,13.43,0,1334,west,web,basic,partner,0,0
101995,63.82,12,26.07,1,1661,midwest,android,basic,organic,0,0
101996,105.95,9,11.37,1,430,south,android,pro,paid,1,0
101997,46.83,13,22.2,2,1305,northeast,android,pro,organic,1,0
101998,115.74,11,21.23,0,153,south,ios,basic,organic,0,0
101999,70.78,14,16.52,0,463,south,android,pro,organic,1,0
102000,129.73,11,4.37,0,82,northeast,web,business,organic,1,0
102001,73.86,10,14.16,2,792,south,android,basic,organic,0,0
102002,110.75,18,11.43,0,279,,ios,pro,paid,1,0
102003,94.46,11,14.1,2,714,south,android,basic,organic,0,0
102004,114.78,13,8.69,2,268,west,ios,business,organic,1,0
102005,91.96,8,17.78,1,93,midwest,android,basic,organic,0,0
102006,28.12,20,18.92,0,875,south,android,basic,organic,0,0
102007,124.32,8,19.85,1,756,south,android,business,organic,1,0
102008,84.84,15,,2,768,midwest,android,pro,organic,1,0
102009,116.42,10,8.7,1,641,northeast,ios,basic,organic,0,0
102010,112.85,10,15.76,0,754,midwest,android,pro,organic,1,0
102011,60.16,16,22.78,1,36,south,ios,business,organic,1,0
102012,55.07,15,14.35,1,876,northeast,android,basic,partner,0,0
102013,111.59,9,16.26,2,1529,west,android,basic,paid,0,0
102014,77.08,12,12.83,2,276,northeast,ios,basic,organic,0,0
102015,121.71,14,11.48,1,284,northeast,web,business,partner,1,0
102016,81.58,8,17.29,0,1410,south,android,basic,partner,0,0
102017,124.84,11,13.47,1,916,northeast,ios,basic,sales,0,0
102018,103.24,10,16.02,2,485,south,android,basic,partner,0,0
102019,98.37,10,16.54,0,1418,west,ios,basic,sales,0,0
102020,74.54,11,15.74,0,605,south,ios,basic,paid,0,0
102021,96.37,6,16.79,0,1099,west,web,basic,organic,0,0
102022,130.94,16,9.73,1,1014,west,android,basic,sales,0,0
102023,86.05,8,9.43,2,329,midwest,android,basic,partner,0,0
102024,107.12,11,13.79,0,1366,west,android,basic,paid,0,0
102025,89.67,9,13.91,0,1124,northeast,web,basic,sales,0,0
102026,92.49,10,11.39,2,399,northeast,web,basic,paid,0,0
102027,150.04,14,15.21,2,1370,northeast,ios,pro,partner,1,0
102028,131.26,16,18.54,1,1128,midwest,ios,basic,partner,0,0
102029,90.86,10,19.94,1,1542,south,android,basic,paid,0,0
102030,95.72,17,21.06,0,1481,south,ios,pro,partner,1,0
102031,62.73,10,7.43,0,594,midwest,android,pro,sales,1,0
102032,81.77,14,,2,1687,south,ios,pro,paid,1,0
102033,99.14,14,12.55,1,90,west,android,business,organic,1,0
102034,118.62,14,14.4,0,621,northeast,ios,basic,paid,0,0
102035,114.97,13,12.81,1,1106,midwest,android,basic,paid,0,0
102036,48.07,10,11.24,2,976,northeast,android,basic,partner,0,0
102037,123.17,13,12.48,4,429,northeast,ios,basic,organic,0,0
102038,84.8,8,16.42,0,383,south,web,business,organic,1,0
102039,52.47,11,7.35,1,1412,midwest,android,pro,organic,1,0
102040,136.11,16,25.72,2,1580,midwest,android,pro,organic,1,0
102041,140.68,14,14.1,0,1233,northeast,web,business,,1,0
102042,97.49,9,19.25,2,968,midwest,ios,pro,paid,1,0
102043,113.52,9,11.1,0,1398,midwest,ios,basic,partner,0,0
102044,115.63,9,16.87,3,454,northeast,ios,business,organic,1,0
102045,138.25,15,14.5,3,1742,south,ios,basic,paid,0,0
102046,114.21,9,18.28,1,251,south,web,basic,paid,0,0
102047,40.2,6,13.01,2,1064,midwest,web,basic,,0,0
102048,160.35,13,21.76,3,633,west,android,business,organic,1,0
102049,126.36,11,6.54,1,1630,northeast,android,pro,partner,1,0
102050,69.66,10,18.75,2,463,west,web,basic,organic,0,0
102051,50.93,14,14.59,2,1166,midwest,ios,business,organic,1,0
102052,106.17,14,8.91,1,306,midwest,ios,basic,sales,0,0
102053,77.98,11,23.76,2,351,south,web,pro,partner,1,0
102054,99.88,12,23.24,1,766,west,android,basic,organic,0,0
102055,114.76,10,3.63,0,1444,northeast,ios,basic,paid,0,0
102056,67.61,9,14.88,1,522,west,android,basic,paid,0,0
102057,47.82,9,17.53,2,1257,midwest,ios,business,sales,1,0
102058,101.89,10,16.21,2,1041,northeast,android,business,organic,1,0
102059,68.8,14,21.58,2,1760,northeast,android,basic,,0,0
102060,93.26,8,20.54,0,562,south,ios,basic,partner,0,0
102061,39.64,11,,1,460,northeast,android,basic,paid,0,0
102062,78.92,15,25.39,2,1627,midwest,android,pro,sales,1,0
102063,113.74,18,18.68,2,619,west,android,basic,organic,0,0
102064,109.81,18,12.24,2,409,midwest,android,pro,organic,1,0
102065,59.62,10,11.24,2,1484,west,android,basic,organic,0,0
102066,45.94,14,20.22,2,1468,south,ios,basic,sales,0,0
102067,88.57,14,10.04,1,141,northeast,ios,business,sales,1,0
102068,108.2,16,11.95,0,1545,midwest,android,pro,,1,0
102069,102.59,19,12.8,0,1150,west,android,basic,sales,0,0
102070,69.56,21,15.78,1,523,northeast,ios,basic,paid,0,0
102071,98.72,16,13.03,0,977,south,web,basic,organic,0,0
102072,142.08,12,7.42,1,452,west,web,basic,organic,0,0
102073,95.39,15,19.81,0,328,west,ios,basic,sales,0,0
102074,29.21,18,11.98,0,264,west,ios,pro,paid,1,0
102075,95.32,8,24.1,3,322,west,android,basic,organic,0,0
102076,161.58,8,15.52,2,1061,west,ios,basic,organic,0,0
102077,41.65,14,20.34,0,1464,west,web,basic,sales,0,0
102078,89.07,7,17.15,1,891,west,android,basic,organic,0,0
102079,79.85,15,20.58,0,57,west,ios,basic,paid,0,0
102080,91.45,12,16.85,2,788,midwest,android,business,partner,1,0
102081,94.99,13,15.18,0,1351,midwest,ios,basic,organic,0,0
102082,129.04,19,19.47,3,1508,west,android,pro,paid,1,0
102083,91.05,14,26.43,1,1326,northeast,ios,basic,partner,0,0
102084,133.98,9,12.65,3,683,south,web,basic,sales,0,0
102085,83.76,1,17.97,2,1179,midwest,android,basic,organic,0,0
102086,75.4,10,13.97,0,151,west,web,pro,partner,1,0
102087,63.91,17,16.53,2,754,south,ios,basic,paid,0,0
102088,22.58,11,14.21,1,980,west,android,pro,organic,1,0
102089,97.93,10,3.21,0,80,south,web,basic,organic,0,0
102090,161.94,9,13.0,0,55,northeast,android,pro,paid,1,0
102091,104.5,16,19.0,0,1449,midwest,android,basic,organic,0,0
102092,112.72,21,10.17,0,419,west,web,basic,organic,0,0
102093,73.13,8,18.6,1,252,west,android,pro,organic,1,0
102094,79.2,7,14.92,0,1077,south,web,basic,partner,0,0
102095,123.45,17,13.04,1,526,midwest,android,basic,partner,0,0
102096,160.31,8,18.53,1,1763,south,android,pro,organic,1,0
102097,141.57,15,17.41,0,1705,midwest,android,pro,organic,1,0
102098,116.99,7,16.1,1,1488,south,android,pro,sales,1,0
102099,89.27,12,19.08,0,564,south,ios,basic,partner,0,0
102100,95.55,8,15.02,0,1579,west,web,basic,organic,0,0
102101,60.87,8,,1,481,northeast,android,basic,sales,0,0
102102,35.87,11,12.11,1,454,northeast,android,basic,sales,0,0
102103,47.44,11,4.98,0,1752,west,web,basic,organic,0,0
102104,89.79,10,17.29,1,1223,northeast,android,basic,organic,0,0
102105,77.49,10,18.48,0,182,northeast,ios,basic,paid,0,0
102106,35.1,10,18.71,1,1599,midwest,android,basic,paid,0,0
102107,86.66,12,16.45,1,314,south,android,basic,,0,0
102108,76.54,10,18.84,2,1235,south,ios,basic,paid,0,0
102109,45.78,11,6.12,0,805,south,ios,basic,partner,0,0
102110,74.67,21,13.46,2,60,northeast,android,basic,paid,0,0
102111,76.45,13,6.93,1,1424,west,android,pro,paid,1,0
102112,65.8,12,,1,1245,midwest,web,basic,sales,0,0
102113,121.36,14,22.08,1,1595,west,android,basic,sales,0,0
102114,19.5,10,19.47,1,1112,south,android,business,organic,1,0
102115,16.51,10,17.31,4,1367,west,ios,basic,sales,0,0
102116,88.12,10,13.09,1,1633,midwest,web,basic,organic,0,0
102117,91.46,14,9.03,2,1757,west,web,pro,partner,1,0
102118,102.55,18,14.94,2,1022,south,web,pro,organic,1,0
102119,68.6,7,19.55,2,59,midwest,android,business,paid,1,0
102120,54.95,18,16.05,3,642,west,ios,business,paid,1,0
102121,87.74,14,6.07,2,1126,midwest,android,pro,organic,1,0
102122,72.1,8,14.52,3,224,west,android,basic,partner,0,0
102123,143.84,12,4.43,2,235,midwest,ios,basic,paid,0,0
102124,76.33,10,18.02,1,728,midwest,ios,basic,sales,0,0
102125,86.09,14,10.53,0,1641,south,ios,basic,paid,0,0
102126,177.12,10,7.88,3,599,midwest,android,business,sales,1,0
102127,80.99,13,18.09,1,1685,midwest,web,basic,organic,0,0
102128,108.02,12,16.8,1,1451,south,android,business,sales,1,0
102129,111.27,11,15.16,1,566,midwest,android,basic,sales,0,0
102130,114.33,13,24.96,2,438,midwest,ios,basic,organic,0,0
102131,98.42,13,17.17,1,1495,west,android,business,paid,1,0
102132,94.98,18,10.78,2,1368,west,android,basic,sales,0,0
102133,91.61,13,16.6,2,1145,west,ios,basic,,0,0
102134,67.26,12,12.57,2,1761,northeast,android,basic,organic,0,0
102135,99.72,12,20.33,1,207,west,ios,basic,organic,0,0
102136,161.03,5,15.4,2,712,south,web,basic,organic,0,0
102137,131.58,11,15.9,3,1096,northeast,web,pro,sales,1,0
102138,98.94,10,6.79,0,157,west,ios,business,organic,1,0
102139,118.81,13,14.31,1,1757,south,android,pro,paid,1,0
102140,56.71,11,13.72,1,1042,west,android,pro,paid,1,0
102141,78.62,13,8.88,1,575,south,ios,pro,sales,1,0
102142,122.12,11,12.89,1,453,northeast,android,basic,partner,0,0
102143,141.54,13,16.18,1,32,midwest,android,pro,paid,1,0
