user_id,item_id,surface,clicked,purchased,seconds_watched,position,hour_of_day,device_type
user_0184,item_0404,home,0,0,130,2,16,web
user_0132,item_0000,search,1,0,83,9,20,android
user_0201,item_0948,related_items,0,0,182,3,23,web
user_0152,item_0054,search,0,0,107,12,8,web
user_0247,item_0031,home,0,0,179,3,16,ios
user_0084,item_0996,home,0,0,64,19,10,android
user_0015,item_0750,search,0,0,89,20,10,android
user_0025,item_0851,search,0,0,160,5,17,android
user_0180,item_0965,search,1,0,42,1,8,ios
user_0152,item_0743,home,1,0,70,11,18,ios
user_0127,item_0571,related_items,1,1,41,6,10,web
user_0124,item_0462,home,1,0,32,13,17,ios
user_0163,item_0047,home,0,0,112,5,7,android
user_0188,item_0643,search,1,0,117,1,16,web
user_0172,item_0602,home,0,0,178,8,7,ios
user_0109,item_0000,home,0,0,98,15,23,android
user_0175,item_0714,search,0,0,140,3,22,ios
user_0077,item_0628,related_items,0,0,232,3,23,ios
user_0040,item_0921,related_items,0,0,78,18,14,android
user_0203,item_0109,related_items,0,0,33,14,4,android
user_0021,item_0476,home,1,0,102,11,19,android
user_0141,item_0867,related_items,0,0,86,4,13,ios
user_0037,item_0297,home,0,0,191,20,2,web
user_0077,item_0741,related_items,0,0,180,17,6,web
user_0146,item_0016,home,0,0,165,10,5,ios
user_0189,item_0891,home,0,0,84,9,17,android
user_0106,item_0003,home,0,0,47,15,6,ios
user_0239,item_0882,related_items,0,0,214,15,21,android
user_0014,item_0868,related_items,0,0,237,8,5,web
user_0240,item_0989,related_items,0,0,198,5,10,android
user_0124,item_0688,related_items,0,0,48,11,17,ios
user_0005,item_0934,related_items,0,0,201,11,21,android
user_0087,item_0108,home,0,0,220,9,22,web
user_0109,item_0417,home,0,0,17,2,11,ios
user_0104,item_0089,home,0,0,202,1,14,web
user_0220,item_0269,home,1,0,193,9,7,ios
user_0210,item_0114,search,1,1,124,7,10,ios
user_0189,item_0380,search,1,1,221,10,6,ios
user_0025,item_0366,related_items,0,0,65,20,9,web
user_0145,item_0025,home,0,0,100,17,15,android
user_0085,item_0882,home,0,0,70,16,11,web
user_0129,item_0305,related_items,0,0,200,4,16,ios
user_0215,item_0678,home,0,0,20,5,20,android
user_0201,item_0900,search,0,0,170,12,2,android
user_0231,item_0801,home,0,0,50,20,6,android
user_0110,item_0799,home,1,0,73,15,11,ios
user_0163,item_0556,search,1,0,116,1,5,android
user_0125,item_0983,home,1,0,195,14,23,ios
user_0166,item_0508,search,0,0,30,15,12,ios
user_0175,item_0519,home,0,0,106,20,16,web
user_0168,item_0745,search,0,0,41,7,7,android
user_0227,item_0689,home,1,0,7,6,5,web
user_0237,item_0873,related_items,0,0,84,15,20,web
user_0161,item_0079,related_items,0,0,63,9,1,android
user_0004,item_0381,search,1,1,144,9,11,web
user_0207,item_0342,search,0,0,207,11,23,android
user_0201,item_0375,search,0,0,6,18,20,web
user_0053,item_0084,search,0,0,154,16,20,android
user_0038,item_0517,home,0,0,163,1,21,android
user_0239,item_0298,home,0,0,192,19,7,ios
user_0044,item_0429,related_items,0,0,102,12,19,android
user_0016,item_0468,search,1,1,67,12,12,web
user_0166,item_0021,related_items,1,0,184,13,15,android
user_0154,item_0386,search,1,1,107,5,2,web
user_0106,item_0042,search,0,0,74,16,22,android
user_0105,item_0893,home,1,0,19,17,14,ios
user_0153,item_0866,related_items,0,0,164,16,6,web
user_0087,item_0611,related_items,1,1,146,16,4,android
user_0181,item_0199,search,0,0,160,6,9,web
user_0094,item_0906,related_items,1,0,114,17,22,web
user_0225,item_0374,search,0,0,231,6,0,android
user_0204,item_0106,home,0,0,93,6,3,android
user_0129,item_0816,search,1,1,172,10,7,ios
user_0066,item_0193,home,0,0,75,18,16,android
user_0060,item_0352,search,0,0,187,19,18,android
user_0044,item_0807,home,0,0,209,18,7,ios
user_0037,item_0077,search,1,0,85,3,18,ios
user_0153,item_0743,home,1,0,170,16,1,android
user_0029,item_0092,search,0,0,85,1,0,ios
user_0020,item_0793,search,0,0,138,3,4,ios
user_0060,item_0631,search,0,0,82,4,13,web
user_0171,item_0329,search,0,0,173,7,3,ios
user_0139,item_0121,home,1,0,117,4,14,ios
user_0162,item_0296,home,1,0,228,9,6,ios
user_0128,item_0928,home,0,0,198,11,0,android
user_0133,item_0325,home,0,0,139,19,15,android
user_0158,item_0587,search,0,0,198,18,18,ios
user_0081,item_0172,search,1,0,208,7,4,web
user_0032,item_0540,related_items,1,0,80,16,1,web
user_0185,item_0597,search,0,0,57,6,0,web
user_0039,item_0169,search,0,0,142,5,2,android
user_0093,item_0139,search,0,0,96,19,4,web
user_0085,item_0890,search,0,0,190,9,19,web
user_0239,item_0283,home,0,0,113,8,21,ios
user_0235,item_0400,search,1,0,203,3,23,android
user_0141,item_0459,related_items,0,0,37,7,13,android
user_0060,item_0656,related_items,0,0,170,20,12,web
user_0161,item_0483,home,0,0,120,7,22,android
user_0022,item_0148,search,0,0,172,2,16,web
user_0230,item_0881,related_items,1,0,170,13,16,ios
user_0012,item_0923,home,1,0,60,8,10,android
user_0160,item_0302,home,1,0,136,9,0,web
user_0048,item_0621,search,0,0,232,4,17,web
user_0223,item_0375,related_items,0,0,154,10,10,android
user_0001,item_0286,home,0,0,164,4,7,android
user_0183,item_0423,search,0,0,118,1,18,web
user_0188,item_0539,search,0,0,75,9,7,web
user_0109,item_0102,related_items,1,0,120,10,1,android
user_0082,item_0082,home,0,0,212,15,20,web
user_0210,item_0995,related_items,0,0,202,1,18,ios
user_0100,item_0753,home,0,0,92,16,1,web
user_0008,item_0829,related_items,0,0,175,18,14,ios
user_0119,item_0359,search,0,0,130,3,7,ios
user_0161,item_0052,search,0,0,120,19,3,android
user_0034,item_0770,search,0,0,8,12,12,android
user_0139,item_0145,related_items,0,0,134,19,5,ios
user_0064,item_0423,home,0,0,230,1,5,android
user_0214,item_0209,home,0,0,52,5,6,web
user_0100,item_0134,search,0,0,222,1,9,ios
user_0105,item_0335,search,0,0,232,10,20,ios
user_0212,item_0824,search,1,0,126,2,9,android
user_0208,item_0512,search,0,0,227,13,5,ios
user_0154,item_0093,search,1,0,110,2,13,ios
user_0126,item_0661,home,1,0,125,18,1,android
user_0233,item_0704,search,1,0,40,14,23,web
user_0084,item_0148,search,1,0,87,18,20,android
user_0069,item_0642,related_items,1,0,25,14,16,ios
user_0157,item_0780,search,0,0,149,15,19,android
user_0140,item_0609,search,0,0,181,18,9,ios
user_0015,item_0466,search,0,0,188,17,17,ios
user_0103,item_0487,related_items,0,0,43,14,5,web
user_0190,item_0547,search,1,0,221,13,17,android
user_0208,item_0242,related_items,0,0,183,15,4,ios
user_0116,item_0934,home,0,0,20,15,7,ios
user_0218,item_0395,related_items,0,0,13,10,13,web
user_0097,item_0244,related_items,1,1,175,18,23,ios
user_0008,item_0369,related_items,1,0,14,4,17,ios
user_0039,item_0680,home,1,0,6,18,18,web
user_0246,item_0072,home,0,0,140,1,14,android
user_0143,item_0051,related_items,1,0,50,4,16,android
user_0205,item_0616,home,0,0,163,16,11,web
user_0200,item_0011,related_items,0,0,158,4,10,web
user_0059,item_0361,search,0,0,120,16,11,web
user_0051,item_0986,search,1,1,192,2,14,android
user_0138,item_0116,home,0,0,82,6,19,ios
user_0126,item_0330,home,0,0,200,12,22,android
user_0194,item_0992,home,1,0,235,19,12,web
user_0114,item_0750,search,0,0,38,12,6,web
user_0240,item_0261,home,0,0,227,13,7,android
user_0214,item_0292,related_items,0,0,75,4,0,ios
user_0229,item_0523,search,0,0,115,10,3,ios
user_0179,item_0891,related_items,0,0,54,11,19,web
user_0016,item_0794,home,0,0,139,20,4,ios
user_0166,item_0527,related_items,0,0,100,3,20,ios
user_0129,item_0732,search,1,0,50,18,3,web
user_0030,item_0275,home,0,0,56,17,11,android
user_0018,item_0296,home,1,0,26,9,16,web
user_0065,item_0038,home,1,0,39,3,11,ios
user_0088,item_0428,search,0,0,18,19,13,ios
user_0172,item_0610,home,1,1,158,11,20,ios
user_0239,item_0821,home,1,0,86,1,6,web
user_0175,item_0807,home,0,0,215,7,0,android
user_0226,item_0362,related_items,0,0,50,3,6,web
user_0230,item_0023,home,1,0,127,20,8,android
user_0041,item_0477,home,1,0,99,17,8,android
user_0127,item_0744,search,0,0,21,1,21,android
user_0229,item_0786,search,0,0,190,19,9,android
user_0114,item_0517,home,1,0,214,8,3,ios
user_0000,item_0537,related_items,1,0,186,6,16,android
user_0190,item_0835,home,0,0,168,19,13,android
user_0045,item_0359,search,0,0,201,14,10,web
user_0087,item_0306,related_items,0,0,97,17,18,android
user_0184,item_0133,home,0,0,27,15,2,ios
user_0141,item_0959,related_items,0,0,39,5,9,android
user_0110,item_0195,home,1,0,216,11,5,android
user_0109,item_0193,search,0,0,173,11,19,ios
user_0135,item_0006,search,0,0,60,5,10,ios
user_0132,item_0462,home,0,0,226,6,22,web
user_0208,item_0014,related_items,0,0,85,4,11,ios
user_0091,item_0461,search,0,0,95,16,13,android
user_0001,item_0917,search,0,0,210,1,21,android
user_0050,item_0184,home,0,0,143,4,22,web
user_0054,item_0302,related_items,0,0,61,9,9,web
user_0167,item_0056,related_items,0,0,117,9,10,web
user_0130,item_0237,search,0,0,45,13,15,android
user_0084,item_0367,home,1,0,165,12,21,ios
user_0215,item_0079,home,0,0,109,17,1,android
user_0239,item_0395,related_items,1,0,98,11,19,web
user_0053,item_0190,home,0,0,214,12,16,ios
user_0115,item_0857,home,1,0,30,4,5,web
user_0186,item_0326,related_items,1,0,153,5,14,android
user_0128,item_0777,search,1,0,184,17,7,android
user_0131,item_0698,related_items,0,0,190,4,19,web
user_0249,item_0495,related_items,0,0,163,6,12,ios
user_0211,item_0640,related_items,0,0,84,18,3,web
user_0092,item_0991,home,0,0,217,3,6,android
user_0140,item_0868,search,1,0,99,8,5,android
user_0045,item_0292,search,0,0,144,12,4,android
user_0102,item_0583,search,1,1,39,11,10,web
user_0121,item_0350,related_items,1,0,106,2,16,web
user_0062,item_0685,related_items,1,0,217,7,7,web
user_0099,item_0291,home,0,0,11,20,13,android
user_0241,item_0164,related_items,0,0,42,2,21,ios
user_0028,item_0923,related_items,0,0,163,1,4,ios
user_0080,item_0664,search,0,0,239,6,14,android
user_0149,item_0924,related_items,0,0,103,7,7,android
user_0073,item_0174,related_items,1,0,140,12,8,ios
user_0005,item_0341,search,0,0,29,17,9,ios
user_0212,item_0716,home,0,0,230,9,11,web
user_0134,item_0694,search,1,0,71,3,1,web
user_0106,item_0455,search,0,0,187,19,17,ios
user_0187,item_0106,home,1,0,215,11,1,ios
user_0020,item_0065,related_items,0,0,142,1,23,ios
user_0004,item_0424,related_items,0,0,226,17,15,ios
user_0066,item_0776,home,0,0,127,1,8,web
user_0118,item_0151,related_items,1,0,166,7,5,web
user_0093,item_0833,search,0,0,237,11,2,ios
user_0037,item_0611,home,0,0,6,8,11,ios
user_0120,item_0136,search,0,0,94,10,15,android
user_0089,item_0179,home,1,1,62,14,18,web
user_0084,item_0260,home,0,0,134,4,6,web
user_0172,item_0597,related_items,0,0,89,2,2,ios
user_0124,item_0616,related_items,0,0,76,2,22,android
user_0249,item_0908,search,0,0,73,14,22,web
user_0141,item_0517,related_items,0,0,184,19,21,web
user_0077,item_0351,home,0,0,124,16,21,android
user_0179,item_0023,search,0,0,197,3,11,web
user_0067,item_0605,related_items,0,0,233,7,16,ios
user_0157,item_0552,home,0,0,230,10,1,android
user_0189,item_0382,home,1,0,133,11,22,web
user_0216,item_0699,home,1,1,22,15,17,web
user_0155,item_0448,search,1,1,196,19,22,web
user_0052,item_0486,home,0,0,170,20,14,ios
user_0156,item_0179,search,0,0,81,6,21,web
user_0094,item_0070,home,0,0,74,10,13,android
user_0099,item_0630,related_items,0,0,198,13,9,ios
user_0223,item_0304,related_items,0,0,170,2,0,ios
user_0229,item_0928,home,1,0,110,8,15,ios
user_0082,item_0278,home,0,0,117,16,14,web
user_0216,item_0695,related_items,0,0,180,11,3,web
user_0111,item_0119,home,1,0,236,13,8,web
user_0028,item_0979,home,0,0,102,13,0,ios
user_0095,item_0814,search,1,0,140,2,19,ios
user_0242,item_0874,home,1,0,137,5,21,web
user_0245,item_0688,related_items,0,0,116,17,5,android
user_0143,item_0221,home,1,0,238,15,4,web
user_0182,item_0334,related_items,1,1,162,12,7,ios
user_0018,item_0259,related_items,0,0,75,19,19,web
user_0069,item_0837,related_items,0,0,211,10,16,web
user_0248,item_0038,related_items,0,0,146,5,3,ios
user_0089,item_0392,search,1,0,61,2,23,ios
user_0044,item_0548,related_items,0,0,116,2,1,web
user_0134,item_0715,home,1,0,210,14,23,ios
user_0139,item_0166,search,0,0,72,9,18,android
user_0047,item_0726,search,1,0,204,5,14,ios
user_0034,item_0359,search,1,0,45,11,15,web
user_0005,item_0609,home,0,0,170,7,13,web
user_0089,item_0316,search,1,1,138,16,9,android
user_0101,item_0118,search,1,0,212,11,18,web
user_0138,item_0190,home,0,0,129,9,2,web
user_0190,item_0619,home,0,0,52,17,14,web
user_0244,item_0516,home,1,0,171,14,20,web
user_0011,item_0796,home,1,0,125,10,10,web
user_0006,item_0719,search,1,0,171,7,15,web
user_0225,item_0179,related_items,0,0,107,2,12,android
user_0154,item_0053,search,0,0,112,7,2,web
user_0150,item_0021,search,0,0,120,10,18,web
user_0117,item_0127,search,1,0,10,8,13,web
user_0220,item_0951,search,0,0,97,17,0,ios
user_0115,item_0107,home,0,0,72,1,10,web
user_0185,item_0377,home,0,0,132,16,10,web
user_0040,item_0840,search,1,1,184,12,16,web
user_0046,item_0925,related_items,0,0,12,19,15,ios
user_0143,item_0156,related_items,1,0,202,16,23,ios
user_0149,item_0756,related_items,0,0,210,16,9,ios
user_0149,item_0840,home,0,0,148,6,14,ios
user_0075,item_0433,home,1,0,142,20,8,android
user_0091,item_0796,home,1,0,13,2,0,web
user_0063,item_0224,search,1,0,23,17,5,android
user_0154,item_0434,search,0,0,238,15,14,ios
user_0123,item_0148,related_items,0,0,153,11,18,android
user_0219,item_0776,related_items,0,0,117,19,19,web
user_0214,item_0559,related_items,1,0,206,1,3,ios
user_0024,item_0849,related_items,0,0,79,12,20,android
user_0159,item_0749,home,0,0,83,8,14,ios
user_0090,item_0879,home,0,0,219,18,12,ios
user_0164,item_0322,related_items,0,0,51,15,10,android
user_0031,item_0973,related_items,1,0,154,3,14,web
user_0042,item_0056,search,0,0,153,3,10,web
user_0211,item_0942,related_items,1,0,148,18,0,web
user_0106,item_0416,search,0,0,111,17,8,ios
user_0145,item_0776,related_items,0,0,175,17,16,ios
user_0147,item_0034,home,0,0,229,20,16,android
user_0232,item_0406,search,0,0,185,12,18,android
user_0116,item_0716,related_items,0,0,91,19,3,ios
user_0175,item_0015,home,1,0,115,12,9,ios
user_0143,item_0162,search,1,0,200,19,0,ios
user_0213,item_0747,search,0,0,184,16,9,android
user_0070,item_0535,related_items,0,0,137,19,20,web
user_0195,item_0373,related_items,0,0,167,3,23,web
user_0222,item_0323,search,0,0,135,8,5,web
user_0164,item_0374,related_items,0,0,237,13,15,ios
user_0078,item_0267,search,0,0,237,3,7,ios
user_0062,item_0423,search,1,0,239,14,22,web
user_0002,item_0284,search,0,0,44,6,8,web
user_0100,item_0125,home,0,0,147,1,14,ios
user_0142,item_0076,search,0,0,88,20,3,android
user_0037,item_0219,search,0,0,231,3,13,web
user_0125,item_0744,home,1,0,189,5,23,ios
user_0150,item_0572,home,0,0,100,9,17,ios
user_0091,item_0915,related_items,0,0,38,6,11,web
user_0007,item_0164,related_items,0,0,82,1,23,android
user_0143,item_0962,related_items,0,0,80,4,1,android
user_0019,item_0683,related_items,1,1,171,13,6,web
user_0043,item_0965,related_items,0,0,59,20,0,android
user_0190,item_0888,related_items,1,0,112,10,9,web
user_0125,item_0601,home,0,0,44,16,9,android
user_0245,item_0933,search,1,1,10,10,17,android
user_0136,item_0666,search,0,0,18,20,3,ios
user_0055,item_0773,search,0,0,190,19,15,ios
user_0108,item_0834,home,0,0,26,1,16,android
user_0219,item_0337,home,0,0,143,2,16,ios
user_0079,item_0557,related_items,1,0,107,7,10,web
user_0200,item_0871,related_items,1,0,80,8,12,android
user_0150,item_0001,related_items,0,0,114,11,16,android
user_0059,item_0404,related_items,1,0,68,1,11,ios
user_0210,item_0487,search,0,0,39,1,1,android
user_0216,item_0104,search,1,0,213,20,12,android
user_0223,item_0068,home,1,0,179,6,10,android
user_0092,item_0530,search,0,0,235,6,9,android
user_0210,item_0772,search,0,0,183,3,23,android
user_0035,item_0687,related_items,0,0,197,19,13,web
user_0038,item_0782,search,1,1,134,1,13,web
user_0129,item_0964,related_items,0,0,216,1,11,android
user_0088,item_0465,home,0,0,103,4,1,web
user_0185,item_0473,related_items,0,0,179,1,2,web
user_0134,item_0068,search,0,0,166,20,13,ios
user_0230,item_0460,related_items,0,0,100,7,5,android
user_0061,item_0936,home,0,0,51,9,1,web
user_0235,item_0557,related_items,0,0,177,16,15,android
user_0021,item_0803,related_items,0,0,174,2,17,android
user_0086,item_0985,home,0,0,86,7,0,web
user_0248,item_0793,related_items,1,0,30,15,4,ios
user_0095,item_0482,related_items,0,0,42,16,18,android
user_0054,item_0196,search,1,1,180,11,2,android
user_0045,item_0604,search,1,0,28,4,17,android
user_0200,item_0791,search,0,0,172,6,9,android
user_0122,item_0493,related_items,0,0,133,7,0,android
user_0015,item_0528,home,1,0,200,6,17,android
user_0096,item_0593,home,0,0,196,6,18,android
user_0043,item_0655,search,0,0,182,15,16,web
user_0074,item_0176,related_items,0,0,171,10,15,ios
user_0131,item_0394,related_items,1,0,226,13,10,ios
user_0215,item_0019,search,0,0,178,9,13,android
user_0171,item_0099,related_items,1,0,145,10,6,ios
user_0176,item_0675,home,0,0,84,19,19,web
user_0117,item_0129,home,0,0,70,20,11,ios
user_0063,item_0265,search,1,0,203,5,5,ios
user_0048,item_0955,related_items,0,0,73,10,19,ios
user_0035,item_0660,search,0,0,26,18,21,ios
user_0028,item_0585,search,1,0,60,9,6,android
user_0132,item_0633,home,0,0,60,10,17,ios
user_0065,item_0840,home,0,0,141,8,1,web
user_0158,item_0569,home,0,0,95,7,3,web
user_0059,item_0536,home,1,0,219,15,7,web
user_0056,item_0802,home,0,0,109,14,22,android
user_0092,item_0958,home,1,0,191,7,23,web
user_0106,item_0277,home,0,0,54,1,14,web
user_0240,item_0122,related_items,0,0,93,11,18,ios
user_0132,item_0994,related_items,1,0,80,14,16,android
user_0054,item_0333,related_items,0,0,117,6,5,ios
user_0056,item_0944,home,0,0,53,7,7,ios
user_0183,item_0903,related_items,1,0,218,17,8,ios
user_0233,item_0135,related_items,0,0,175,11,2,android
user_0055,item_0108,home,0,0,219,1,1,android
user_0161,item_0810,search,0,0,214,20,12,ios
user_0180,item_0732,search,0,0,65,13,1,ios
user_0033,item_0081,related_items,0,0,115,19,14,web
user_0009,item_0902,related_items,0,0,142,12,20,android
user_0146,item_0346,related_items,0,0,179,17,14,web
user_0152,item_0881,search,0,0,149,2,10,ios
user_0113,item_0772,home,1,0,198,2,18,web
user_0010,item_0732,home,1,1,163,8,7,ios
user_0050,item_0147,home,0,0,228,12,11,ios
user_0214,item_0677,related_items,0,0,55,14,9,web
user_0185,item_0007,home,1,0,199,16,19,android
user_0190,item_0682,home,1,0,101,17,13,android
user_0226,item_0408,related_items,0,0,209,3,9,ios
user_0151,item_0787,search,1,0,196,10,7,ios
user_0133,item_0066,related_items,0,0,101,1,8,web
user_0210,item_0918,home,1,0,162,19,14,ios
user_0156,item_0435,related_items,0,0,91,1,23,ios
user_0228,item_0562,related_items,1,0,186,5,5,ios
user_0172,item_0578,search,0,0,28,10,13,ios
user_0232,item_0122,search,0,0,81,3,16,web
user_0204,item_0780,search,0,0,161,11,11,ios
user_0112,item_0484,search,1,0,157,19,14,android
user_0031,item_0710,search,1,0,174,20,1,ios
user_0171,item_0302,search,0,0,223,12,21,ios
user_0052,item_0218,related_items,1,1,32,5,0,ios
user_0040,item_0457,search,0,0,148,2,16,android
user_0186,item_0629,related_items,1,1,68,3,19,ios
