date,ticker,open,high,low,close,volume
2006-07-21,SPY,172.6501,172.9651,172.0294,172.3438,81679583
2006-07-24,SPY,172.3438,172.4661,171.0415,171.1629,85917658
2006-07-25,SPY,171.1629,172.0138,169.6903,170.5381,101023166
2006-07-26,SPY,170.5381,172.811,170.2789,172.5489,93155925
2006-07-27,SPY,172.5489,173.7216,170.8524,172.0216,91929485
2006-07-28,SPY,172.0216,174.4754,169.4133,171.8648,103509317
2006-07-31,SPY,171.8648,172.8488,171.6293,172.6123,84416540
2006-08-01,SPY,172.6123,174.2632,168.4674,170.0943,69121027
2006-08-02,SPY,170.0943,172.064,167.8637,169.8304,73965810
2006-08-03,SPY,169.8304,170.0316,169.5355,169.7366,72232959
2006-08-04,SPY,169.7366,171.3459,167.5113,169.1148,91773264
2006-08-07,SPY,169.1148,169.1783,168.2334,168.2966,81582095
2006-08-08,SPY,168.2966,169.0086,166.7397,167.4481,96915334
2006-08-09,SPY,167.4481,168.4562,166.2635,167.2706,81363248
2006-08-10,SPY,167.2706,169.3196,165.4557,167.5023,81398583
2006-08-11,SPY,167.5023,169.9115,167.0866,169.4909,114911775
2006-08-14,SPY,169.4909,173.0719,168.1402,171.7035,123329268
2006-08-15,SPY,171.7035,172.9184,171.5495,172.7635,96372406
2006-08-16,SPY,172.7635,172.8658,171.5405,171.6421,72439539
2006-08-17,SPY,171.6421,172.4678,171.0267,171.8516,71860935
2006-08-18,SPY,171.8516,172.4323,171.7215,172.3018,53549788
2006-08-21,SPY,172.3018,173.3891,168.6537,169.7247,68967334
2006-08-22,SPY,169.7247,170.9795,169.5203,170.7738,97723523
2006-08-23,SPY,170.7738,173.7547,169.7671,172.7363,90979927
2006-08-24,SPY,172.7363,173.7808,171.6136,172.6576,95570532
2006-08-25,SPY,172.6576,174.7228,171.4506,173.5098,47376165
2006-08-28,SPY,173.5098,173.8016,172.397,172.6874,99013599
2006-08-29,SPY,172.6874,177.0344,171.3101,175.6336,102828827
2006-08-30,SPY,175.6336,176.736,172.4997,173.5893,78541943
2006-08-31,SPY,173.5893,175.0772,170.9523,172.4302,91592198
2006-09-01,SPY,172.4302,175.0069,171.4306,173.9982,75602199
2006-09-04,SPY,173.9982,174.0273,173.7401,173.7692,106914812
2006-09-05,SPY,173.7692,174.6837,167.8222,168.7101,82081782
2006-09-06,SPY,168.7101,168.9498,166.3221,166.5587,80139125
2006-09-07,SPY,166.5587,166.6177,165.2341,165.2927,91271483
2006-09-08,SPY,165.2927,165.7047,164.697,165.1086,79553309
2006-09-11,SPY,165.1086,166.6889,163.5083,165.0884,88812535
2006-09-12,SPY,165.0884,166.2339,163.3741,164.5156,90723949
2006-09-13,SPY,164.5156,167.5497,163.6008,166.6232,76518333
2006-09-14,SPY,166.6232,167.2694,164.4331,165.0734,100481076
2006-09-15,SPY,165.0734,168.5253,164.031,167.4678,75235821
2006-09-18,SPY,167.4678,168.0072,166.3419,166.8794,56025200
2006-09-19,SPY,166.8794,167.3288,164.1934,164.6367,53232190
2006-09-20,SPY,164.6367,164.7835,163.6981,163.8442,88135229
2006-09-21,SPY,163.8442,164.3828,163.5146,164.0528,94465865
2006-09-22,SPY,164.0528,165.2963,163.469,164.7102,82556789
2006-09-25,SPY,164.7102,166.9162,163.1536,165.3536,93606137
2006-09-26,SPY,165.3536,168.1036,164.7983,167.5409,74263060
2006-09-27,SPY,167.5409,168.0242,167.4086,167.8916,67121551
2006-09-28,SPY,167.8916,171.6379,167.0759,170.8081,77488194
2006-09-29,SPY,170.8081,172.1997,170.5987,171.9888,92624660
2006-10-02,SPY,171.9888,172.1266,169.6588,169.7948,81143351
2006-10-03,SPY,169.7948,171.889,169.2079,171.2969,45101022
2006-10-04,SPY,171.2969,171.3544,169.1429,169.1998,82942931
2006-10-05,SPY,169.1998,172.7782,168.6574,172.2262,83203386
2006-10-06,SPY,172.2262,173.2721,171.1755,172.2214,73289969
2006-10-09,SPY,172.2214,173.2531,171.1222,172.1536,102943053
2006-10-10,SPY,172.1536,173.2598,171.4836,172.5882,80310644
2006-10-11,SPY,172.5882,173.1906,172.3502,172.9521,74111213
2006-10-12,SPY,172.9521,173.2746,170.8091,171.1282,76715118
2006-10-13,SPY,171.1282,172.3857,168.7607,170.01,83145974
2006-10-16,SPY,170.01,170.3108,169.2976,169.5977,84933855
2006-10-17,SPY,169.5977,171.4803,168.9432,170.8212,90158272
2006-10-18,SPY,170.8212,171.6986,170.2885,171.1648,66591805
2006-10-19,SPY,171.1648,171.1833,170.5885,170.607,70394416
2006-10-20,SPY,170.607,171.5129,169.5806,170.4859,57483759
2006-10-23,SPY,170.4859,172.516,170.041,172.067,69645383
2006-10-24,SPY,172.067,172.4673,169.7022,170.098,102293637
2006-10-25,SPY,170.098,170.2996,169.1695,169.3703,97817285
2006-10-26,SPY,169.3703,171.2025,164.6288,166.4291,118074920
2006-10-27,SPY,166.4291,166.5184,162.1127,162.1997,71388341
2006-10-30,SPY,162.1997,162.5729,161.3393,161.7114,93981564
2006-10-31,SPY,161.7114,162.7586,160.9012,161.9473,79458547
2006-11-01,SPY,161.9473,163.5069,160.8929,162.4493,57701590
2006-11-02,SPY,162.4493,166.3311,161.8753,165.7455,79972669
2006-11-03,SPY,165.7455,166.5489,165.2458,166.0483,108166379
2006-11-06,SPY,166.0483,168.543,164.6616,167.1472,61570338
2006-11-07,SPY,167.1472,167.3938,166.7955,167.0419,56583999
2006-11-08,SPY,167.0419,169.5079,166.0439,168.5011,104041131
2006-11-09,SPY,168.5011,172.068,168.271,171.8334,88479236
2006-11-10,SPY,171.8334,172.4228,169.1738,169.7561,74646679
2006-11-13,SPY,169.7561,170.0263,167.642,167.9092,75125559
2006-11-14,SPY,167.9092,168.7862,166.2741,167.1471,70408859
2006-11-15,SPY,167.1471,171.4975,165.929,170.2567,105843750
2006-11-16,SPY,170.2567,170.2576,168.2802,168.2811,74764705
2006-11-17,SPY,168.2811,169.0228,167.2564,167.9968,104137443
2006-11-20,SPY,167.9968,170.8181,167.6227,170.4385,84719607
2006-11-21,SPY,170.4385,171.368,168.3732,169.2964,65080598
2006-11-22,SPY,169.2964,169.5288,168.2818,168.5131,53781608
2006-11-23,SPY,168.5131,170.0609,167.108,168.6546,98559407
2006-11-24,SPY,168.6546,169.9504,166.3296,167.6174,88787095
2006-11-27,SPY,167.6174,168.6408,163.1189,164.121,78847449
2006-11-28,SPY,164.121,168.1347,162.5621,166.5527,95551838
2006-11-29,SPY,166.5527,166.856,166.0234,166.3263,61781110
2006-11-30,SPY,166.3263,167.2998,165.7077,166.68,108348486
2006-12-01,SPY,166.68,168.4437,166.1355,167.8952,67182988
2006-12-04,SPY,167.8952,169.2556,164.7911,166.1372,70514147
2006-12-05,SPY,166.1372,169.4549,165.6575,168.9669,86869366
2006-12-06,SPY,168.9669,169.5809,167.6409,168.2523,81771651
2006-12-07,SPY,168.2523,168.8963,166.5192,167.1591,79874971
2006-12-08,SPY,167.1591,167.7105,164.2986,164.8424,81055571
2006-12-11,SPY,164.8424,165.9311,164.4309,165.5179,64153369
2006-12-12,SPY,165.5179,170.729,164.11,169.289,95044666
2006-12-13,SPY,169.289,169.5686,168.5674,168.8463,102403153
2006-12-14,SPY,168.8463,169.4338,167.5247,168.1096,109634183
2006-12-15,SPY,168.1096,169.889,166.4745,168.2525,61359735
2006-12-18,SPY,168.2525,170.5526,166.3359,168.6317,82439120
2006-12-19,SPY,168.6317,169.7147,167.0603,168.1402,97975383
2006-12-20,SPY,168.1402,168.2279,166.8522,166.9393,63778746
2006-12-21,SPY,166.9393,170.6437,165.8789,169.5666,81533809
2006-12-22,SPY,169.5666,170.999,166.5317,167.9505,76598847
2006-12-25,SPY,167.9505,169.5782,164.6632,166.2746,72465554
2006-12-26,SPY,166.2746,166.8442,163.5852,164.1475,92987472
2006-12-27,SPY,164.1475,164.4686,163.0319,163.3515,71323580
2006-12-28,SPY,163.3515,165.5539,161.6257,163.8231,76856345
2006-12-29,SPY,163.8231,166.4919,162.4125,165.0706,104436766
2007-01-01,SPY,165.0706,166.0244,163.0567,164.0043,80181858
2007-01-02,SPY,164.0043,165.3671,163.3991,164.759,75321980
2007-01-03,SPY,164.759,167.7753,164.0713,167.0779,93482309
2007-01-04,SPY,167.0779,167.3991,166.0973,166.4173,75180983
2007-01-05,SPY,166.4173,168.0367,165.4336,167.0493,85653941
2007-01-08,SPY,167.0493,167.5456,166.5301,167.0263,81187787
2007-01-09,SPY,167.0263,168.3879,166.4601,167.819,80099523
2007-01-10,SPY,167.819,169.9841,164.0918,166.2366,97632591
2007-01-11,SPY,166.2366,167.9144,165.1649,166.8389,52786233
2007-01-12,SPY,166.8389,167.2053,162.8199,163.1783,61652393
2007-01-15,SPY,163.1783,163.3628,162.5413,162.7253,95585317
2007-01-16,SPY,162.7253,163.083,160.2554,160.6084,82212391
2007-01-17,SPY,160.6084,161.5319,160.1493,161.0715,102415074
2007-01-18,SPY,161.0715,162.6863,159.4998,161.1141,70333863
2007-01-19,SPY,161.1141,161.8907,161.0613,161.8376,77162521
2007-01-22,SPY,161.8376,163.4026,161.5713,163.1342,42709391
2007-01-23,SPY,163.1342,164.2759,156.9043,158.0101,100158614
2007-01-24,SPY,158.0101,161.4441,157.9949,161.4285,62920710
2007-01-25,SPY,161.4285,161.4386,159.986,159.996,67136115
2007-01-26,SPY,159.996,164.426,158.0253,162.4254,89059423
2007-01-29,SPY,162.4254,163.5822,160.7363,161.8893,104825364
2007-01-30,SPY,161.8893,162.1468,161.5313,161.7886,89102129
2007-01-31,SPY,161.7886,161.9193,160.8518,160.9818,60709189
2007-02-01,SPY,160.9818,162.821,160.8894,162.7276,99103900
2007-02-02,SPY,162.7276,162.8495,162.249,162.3706,64106194
2007-02-05,SPY,162.3706,164.3949,161.5885,163.6068,74820405
2007-02-06,SPY,163.6068,163.8448,163.4977,163.7357,56818009
2007-02-07,SPY,163.7357,164.4518,162.3551,163.0683,76415730
2007-02-08,SPY,163.0683,163.2139,162.8553,163.0009,80140824
2007-02-09,SPY,163.0009,163.0335,161.5728,161.6051,96672519
2007-02-12,SPY,161.6051,161.9379,159.7638,160.0936,61607121
2007-02-13,SPY,160.0936,161.926,160.0122,161.8438,69451053
2007-02-14,SPY,161.8438,163.2239,160.7724,162.1505,66745605
2007-02-15,SPY,162.1505,163.1019,159.5907,160.5326,102034302
2007-02-16,SPY,160.5326,160.9443,158.9738,159.3825,69656191
2007-02-19,SPY,159.3825,161.4521,158.4831,160.5461,82579004
2007-02-20,SPY,160.5461,162.6016,158.3791,160.4331,91305077
2007-02-21,SPY,160.4331,161.0376,158.5905,159.1903,113559455
2007-02-22,SPY,159.1903,159.9279,155.5118,156.2357,78503392
2007-02-23,SPY,156.2357,156.5217,155.0628,155.3472,62749531
2007-02-26,SPY,155.3472,158.7923,154.1317,157.5595,79044858
2007-02-27,SPY,157.5595,159.3995,157.5333,159.373,67544142
2007-02-28,SPY,159.373,159.5746,157.0975,157.2965,70826243
2007-03-01,SPY,157.2965,158.6349,156.0841,157.4215,94000407
2007-03-02,SPY,157.4215,158.121,157.2571,157.9561,103270293
2007-03-05,SPY,157.9561,158.5867,156.9361,157.5651,73915008
2007-03-06,SPY,157.5651,157.644,157.1854,157.2641,69738901
2007-03-07,SPY,157.2641,157.7493,153.4471,153.9219,87311026
2007-03-08,SPY,153.9219,155.3812,152.9064,154.3628,110862981
2007-03-09,SPY,154.3628,156.8334,153.189,155.6499,93317588
2007-03-12,SPY,155.6499,159.4998,154.0654,157.8925,96039197
2007-03-13,SPY,157.8925,159.22,157.7143,159.0405,81389861
2007-03-14,SPY,159.0405,159.5839,158.1043,158.6464,71367662
2007-03-15,SPY,158.6464,160.7014,156.0511,158.099,107432806
2007-03-16,SPY,158.099,158.4952,157.4732,157.8688,103516931
2007-03-19,SPY,157.8688,159.1703,156.6147,157.9158,63671949
2007-03-20,SPY,157.9158,163.1698,156.9716,162.2,85087828
2007-03-21,SPY,162.2,166.0539,161.1575,164.9934,77740044
2007-03-22,SPY,164.9934,169.065,163.2991,167.3465,90272356
2007-03-23,SPY,167.3465,170.2476,165.534,168.4234,58635578
2007-03-26,SPY,168.4234,170.8651,167.9052,170.341,75402140
2007-03-27,SPY,170.341,171.3602,166.9008,167.9054,87955989
2007-03-28,SPY,167.9054,168.589,165.3171,165.9929,72214621
2007-03-29,SPY,165.9929,166.4748,163.1886,163.6637,86969798
2007-03-30,SPY,163.6637,163.6945,163.4818,163.5126,92276022
2007-04-02,SPY,163.5126,166.3087,163.2337,166.0256,66587283
2007-04-03,SPY,166.0256,166.4553,165.3706,165.7998,60439694
2007-04-04,SPY,165.7998,166.4556,163.4405,164.0896,78932544
2007-04-05,SPY,164.0896,164.7277,162.3456,162.9794,58308233
2007-04-06,SPY,162.9794,163.2787,160.7175,161.0132,79407364
2007-04-09,SPY,161.0132,161.5505,157.7858,158.3141,76080593
2007-04-10,SPY,158.3141,158.4463,157.6978,157.8296,72235095
2007-04-11,SPY,157.8296,161.2528,157.4059,160.821,70087004
2007-04-12,SPY,160.821,160.9307,160.362,160.4714,99929288
2007-04-13,SPY,160.4714,161.1487,158.4609,159.1325,82617772
2007-04-16,SPY,159.1325,162.5662,158.0026,161.4202,84907414
2007-04-17,SPY,161.4202,161.8699,160.4286,160.8768,79336557
2007-04-18,SPY,160.8768,163.9816,160.8074,163.9109,76012714
2007-04-19,SPY,163.9109,165.0044,162.2086,163.2981,90214812
2007-04-20,SPY,163.2981,164.2844,160.4326,161.4075,62916278
2007-04-23,SPY,161.4075,162.8679,160.3864,161.8441,50232833
2007-04-24,SPY,161.8441,165.3567,161.4655,164.9709,84082567
2007-04-25,SPY,164.9709,167.0774,164.312,166.4128,86042526
2007-04-26,SPY,166.4128,168.3909,165.9377,167.9115,107990605
2007-04-27,SPY,167.9115,170.4449,166.0972,168.6229,95299923
2007-04-30,SPY,168.6229,171.0445,163.4471,165.8286,73522680
2007-05-01,SPY,165.8286,168.6572,165.8042,168.6324,97661692
2007-05-02,SPY,168.6324,169.2127,167.1119,167.6891,78262907
2007-05-03,SPY,167.6891,170.2117,167.2845,169.802,95814513
2007-05-04,SPY,169.802,169.8819,166.3003,166.3786,88059742
2007-05-07,SPY,166.3786,167.3274,165.4991,166.4475,76599253
2007-05-08,SPY,166.4475,167.752,165.3662,166.6692,48366550
2007-05-09,SPY,166.6692,167.5186,166.3632,167.2115,68534184
2007-05-10,SPY,167.2115,169.1236,166.0827,167.9895,97337762
2007-05-11,SPY,167.9895,168.7986,166.7298,167.5368,94812682
2007-05-14,SPY,167.5368,168.1754,166.3612,166.9978,72623945
2007-05-15,SPY,166.9978,168.7449,166.9591,168.7057,66558350
2007-05-16,SPY,168.7057,169.4776,165.2484,166.0079,73929550
2007-05-17,SPY,166.0079,167.5351,164.876,166.4005,62680274
2007-05-18,SPY,166.4005,167.0474,166.2443,166.8907,87605004
2007-05-21,SPY,166.8907,170.0975,165.6704,168.8627,90410217
2007-05-22,SPY,168.8627,170.85,168.6896,170.6751,79971282
2007-05-23,SPY,170.6751,171.8707,170.3514,171.5454,90595524
2007-05-24,SPY,171.5454,173.2759,170.6189,172.345,96616333
2007-05-25,SPY,172.345,174.7655,172.1687,174.5868,59946267
2007-05-28,SPY,174.5868,174.7734,174.0657,174.252,65105700
2007-05-29,SPY,174.252,175.6027,172.1896,173.5348,90963633
2007-05-30,SPY,173.5348,175.9585,171.964,174.3801,87187621
2007-05-31,SPY,174.3801,174.8754,173.4674,173.9615,76220981
2007-06-01,SPY,173.9615,174.699,171.0186,171.7467,74056607
2007-06-04,SPY,171.7467,172.5605,171.6069,172.4202,79184974
2007-06-05,SPY,172.4202,173.0074,172.0869,172.6737,119014017
2007-06-06,SPY,172.6737,173.2036,170.7308,171.2563,130617286
2007-06-07,SPY,171.2563,172.6412,169.9565,171.3407,94438063
2007-06-08,SPY,171.3407,172.1974,168.8811,169.7297,78886196
2007-06-11,SPY,169.7297,171.2319,167.4454,168.9406,90360083
2007-06-12,SPY,168.9406,170.9842,168.5365,170.5761,75439998
2007-06-13,SPY,170.5761,172.419,169.4417,171.2798,83988733
2007-06-14,SPY,171.2798,175.451,170.4787,174.6341,85128862
2007-06-15,SPY,174.6341,175.4591,174.5023,175.3268,63531715
2007-06-18,SPY,175.3268,175.54,174.4675,174.68,75858583
2007-06-19,SPY,174.68,175.608,174.6595,175.5875,93419692
2007-06-20,SPY,175.5875,177.7334,175.426,177.5702,61819937
2007-06-21,SPY,177.5702,181.0174,177.4316,180.8762,80806115
2007-06-22,SPY,180.8762,181.3621,179.7078,180.1919,104790296
2007-06-25,SPY,180.1919,183.1453,179.7514,182.6987,80413297
2007-06-26,SPY,182.6987,184.2046,182.6246,184.1298,79192309
2007-06-27,SPY,184.1298,184.5944,183.6831,184.1476,85723420
2007-06-28,SPY,184.1476,185.2641,183.537,184.6517,72861538
2007-06-29,SPY,184.6517,186.8028,183.7313,185.8762,73548916
2007-07-02,SPY,185.8762,186.9722,184.5846,185.6794,96991175
2007-07-03,SPY,185.6794,186.3932,183.1703,183.8772,100529817
2007-07-04,SPY,183.8772,184.0674,183.3465,183.5364,67062451
2007-07-05,SPY,183.5364,185.5642,182.6817,184.704,92906841
2007-07-06,SPY,184.704,186.0645,184.6292,185.9893,74260200
2007-07-09,SPY,185.9893,187.3088,183.3533,184.6633,93288511
2007-07-10,SPY,184.6633,184.7038,183.0706,183.1107,77570301
2007-07-11,SPY,183.1107,183.2896,181.0001,181.1771,75867328
2007-07-12,SPY,181.1771,182.651,178.5119,179.9761,58918260
2007-07-13,SPY,179.9761,180.0603,179.1643,179.2482,69080560
2007-07-16,SPY,179.2482,179.9053,179.1836,179.8405,90514827
2007-07-17,SPY,179.8405,180.6191,178.7905,179.5679,83684375
2007-07-18,SPY,179.5679,180.1006,176.4978,177.0231,68167677
2007-07-19,SPY,177.0231,178.9157,176.6935,178.5832,97682994
2007-07-20,SPY,178.5832,179.2489,175.952,176.6103,87622599
2007-07-23,SPY,176.6103,179.7394,174.9915,178.1068,82610564
2007-07-24,SPY,178.1068,181.1261,177.823,180.838,98217810
2007-07-25,SPY,180.838,181.2559,178.9659,179.3805,47436610
2007-07-26,SPY,179.3805,179.8409,176.7795,177.2345,62628402
2007-07-27,SPY,177.2345,178.1181,176.2157,177.0986,74600513
2007-07-30,SPY,177.0986,177.5605,175.2782,175.7365,67744610
2007-07-31,SPY,175.7365,175.8352,175.622,175.7206,77483290
2007-08-01,SPY,175.7206,179.167,175.0254,178.4609,102537553
2007-08-02,SPY,178.4609,178.5323,176.1011,176.1717,99462635
2007-08-03,SPY,176.1717,178.9483,175.7645,178.5357,90192829
2007-08-06,SPY,178.5357,180.0141,178.0055,179.4811,91091421
2007-08-07,SPY,179.4811,184.2616,179.0154,183.7848,90359420
2007-08-08,SPY,183.7848,186.7351,182.308,185.2466,88792916
2007-08-09,SPY,185.2466,185.8476,182.9831,183.5787,113910260
2007-08-10,SPY,183.5787,184.3261,182.3682,183.1137,99012118
2007-08-13,SPY,183.1137,183.5643,181.3093,181.7565,100436009
2007-08-14,SPY,181.7565,183.7008,180.1955,182.1365,90029286
2007-08-15,SPY,182.1365,183.679,180.4158,181.9569,73052680
2007-08-16,SPY,181.9569,185.5285,180.1798,183.7341,69440078
2007-08-17,SPY,183.7341,184.1268,182.8837,183.2754,69345576
2007-08-20,SPY,183.2754,183.8778,183.0487,183.6506,78382802
2007-08-21,SPY,183.6506,184.1819,183.5786,184.1097,84418880
2007-08-22,SPY,184.1097,184.6719,183.0902,183.651,80249647
2007-08-23,SPY,183.651,184.0942,183.0133,183.4561,86781349
2007-08-24,SPY,183.4561,184.1931,179.3041,180.0274,77868265
2007-08-27,SPY,180.0274,181.6405,177.0669,178.6679,82278400
2007-08-28,SPY,178.6679,179.4296,178.193,178.954,81767103
2007-08-29,SPY,178.954,179.1212,177.0342,177.1997,68169755
2007-08-30,SPY,177.1997,179.6946,173.4552,175.9322,65350672
2007-08-31,SPY,175.9322,179.0781,175.1287,178.2639,101469020
2007-09-03,SPY,178.2639,181.1753,177.6041,180.5072,75315658
2007-09-04,SPY,180.5072,181.6457,176.697,177.8185,82953023
2007-09-05,SPY,177.8185,182.3211,177.4614,181.9557,111119942
2007-09-06,SPY,181.9557,183.2928,180.0516,181.3844,107043170
2007-09-07,SPY,181.3844,181.8683,179.037,179.5158,66753226
2007-09-10,SPY,179.5158,180.1745,177.138,177.7903,79097765
2007-09-11,SPY,177.7903,178.3982,177.2464,177.8541,54584970
2007-09-12,SPY,177.8541,180.1652,177.5126,179.8199,89858243
2007-09-13,SPY,179.8199,182.342,178.4642,180.9775,80452304
2007-09-14,SPY,180.9775,181.0344,177.5405,177.5963,84962433
2007-09-17,SPY,177.5963,177.7404,175.3153,175.4577,76671367
2007-09-18,SPY,175.4577,176.1057,172.1893,172.8276,73679416
2007-09-19,SPY,172.8276,173.2673,171.9499,172.3885,100235664
2007-09-20,SPY,172.3885,172.4635,172.2231,172.2981,75496210
2007-09-21,SPY,172.2981,174.6769,171.0194,173.3902,91562425
2007-09-24,SPY,173.3902,175.2191,172.812,174.6368,61627618
2007-09-25,SPY,174.6368,174.8337,173.2297,173.4253,71286246
2007-09-26,SPY,173.4253,175.211,169.4993,171.2628,62125228
2007-09-27,SPY,171.2628,171.3282,170.8138,170.8791,70294526
2007-09-28,SPY,170.8791,171.4062,170.4714,170.9982,98096866
2007-10-01,SPY,170.9982,171.653,169.6926,170.345,84999435
2007-10-02,SPY,170.345,170.4299,167.3735,167.457,63762188
2007-10-03,SPY,167.457,168.2624,166.7707,167.5757,87637774
2007-10-04,SPY,167.5757,167.5892,165.248,165.2614,90448853
2007-10-05,SPY,165.2614,167.164,164.5668,166.4643,82262004
2007-10-08,SPY,166.4643,168.2148,165.0479,166.7955,60135568
2007-10-09,SPY,166.7955,169.3683,163.173,165.7293,77969084
2007-10-10,SPY,165.7293,166.2603,161.341,161.8596,41131431
2007-10-11,SPY,161.8596,162.5805,161.0769,161.7975,68543863
2007-10-12,SPY,161.7975,162.6195,159.9622,160.779,56166819
2007-10-15,SPY,160.779,160.9807,159.004,159.2038,70895537
2007-10-16,SPY,159.2038,160.3103,157.7818,158.8861,85163267
2007-10-17,SPY,158.8861,159.4408,158.4062,158.9606,84957896
2007-10-18,SPY,158.9606,160.2287,157.6962,158.9642,89270651
2007-10-19,SPY,158.9642,159.1099,157.9753,158.1202,97472382
2007-10-22,SPY,158.1202,159.2952,156.0185,157.1866,103320455
2007-10-23,SPY,157.1866,159.2987,156.3389,158.4442,49730311
2007-10-24,SPY,158.4442,160.4898,158.3471,160.3916,71000885
2007-10-25,SPY,160.3916,163.0357,159.6315,162.2668,75739468
2007-10-26,SPY,162.2668,164.2701,161.2729,163.2701,80384061
2007-10-29,SPY,163.2701,165.3514,163.0805,165.1597,100412012
2007-10-30,SPY,165.1597,167.3666,165.1526,167.3595,47509697
2007-10-31,SPY,167.3595,168.0621,165.1548,165.8511,59118289
2007-11-01,SPY,165.8511,166.1598,164.4963,164.8031,103690863
2007-11-02,SPY,164.8031,165.3864,162.558,163.1354,81225900
2007-11-05,SPY,163.1354,164.2474,162.997,164.1081,97487200
2007-11-06,SPY,164.1081,164.2166,163.1555,163.2634,88571339
2007-11-07,SPY,163.2634,164.0175,161.5676,162.3172,84198628
2007-11-08,SPY,162.3172,163.1946,162.1439,163.0205,87555731
2007-11-09,SPY,163.0205,163.5861,161.5183,162.0805,100072092
2007-11-12,SPY,162.0805,164.404,161.1686,163.4841,84669544
2007-11-13,SPY,163.4841,164.0002,159.7718,160.2778,96184768
2007-11-14,SPY,160.2778,160.411,160.1738,160.3071,37478212
2007-11-15,SPY,160.3071,160.6053,159.3123,159.6092,88867678
2007-11-16,SPY,159.6092,161.0878,159.4246,160.9017,79554920
2007-11-19,SPY,160.9017,161.0827,158.6399,158.8185,63379152
2007-11-20,SPY,158.8185,159.7664,154.9094,155.8395,104268189
2007-11-21,SPY,155.8395,156.028,154.9526,155.1402,74420795
2007-11-22,SPY,155.1402,155.939,152.296,153.0841,49938355
